"INFORMATION TYPE","DATE","PERIOD","USEP ($/MWh)","LCP ($/MWh)","DEMAND (MW)","SOLAR(MW)","TCL(MW)"
"USEP","06-May-2024","27","162.55","0.00","7177.426","536.96","0.000"
"USEP","06-May-2024","28","109.10","0.00","7158.480","556.51","0.000"
"USEP","06-May-2024","29","106.87","0.00","7114.550","574.96","0.000"
"USEP","06-May-2024","30","125.26","0.00","7173.082","510.77","0.000"
"USEP","06-May-2024","31","175.75","0.00","7253.536","452.19","0.000"
"USEP","06-May-2024","32","176.26","0.00","7261.831","437.81","0.000"
"USEP","06-May-2024","33","183.41","0.00","7345.228","361.71","0.000"
"USEP","06-May-2024","34","183.95","0.00","7423.863","290.48","0.000"
"USEP","06-May-2024","35","204.56","0.00","7569.752","148.71","0.000"
"USEP","06-May-2024","36","183.96","0.00","7526.146","85.30","0.000"
"USEP","06-May-2024","37","183.82","0.00","7439.896","35.39","0.000"
"USEP","06-May-2024","38","183.38","0.00","7396.110","14.45","0.000"
"USEP","06-May-2024","39","183.80","0.00","7406.393","0.33","0.000"
"USEP","06-May-2024","40","183.83","0.00","7449.220","0.00","0.000"
"USEP","06-May-2024","41","183.82","0.00","7445.517","0.00","0.000"
"USEP","06-May-2024","42","183.81","0.00","7429.434","0.00","0.000"
"USEP","06-May-2024","43","183.80","0.00","7377.662","0.00","0.000"
"USEP","06-May-2024","44","181.56","0.00","7249.167","0.00","0.000"
"USEP","06-May-2024","45","176.45","0.00","7084.740","0.00","0.000"
"USEP","06-May-2024","46","175.52","0.00","6929.298","0.00","0.000"
"USEP","06-May-2024","47","125.62","0.00","6794.358","0.00","0.000"
"USEP","06-May-2024","48","107.22","0.00","6535.595","0.00","0.000"
"USEP","07-May-2024","1","115.20","0.00","6293.397","0.00","0.000"
"USEP","07-May-2024","2","107.24","0.00","6161.543","0.00","0.000"
"USEP","07-May-2024","3","114.69","0.00","6176.989","0.00","0.000"
"USEP","07-May-2024","4","113.23","0.00","6102.429","0.00","0.000"
"USEP","07-May-2024","5","111.85","0.00","6038.421","0.00","0.000"
"USEP","07-May-2024","6","111.85","0.00","5997.920","0.00","0.000"
"USEP","07-May-2024","7","105.35","0.00","5951.481","0.00","0.000"
"USEP","07-May-2024","8","103.78","0.00","5923.395","0.00","0.000"
"USEP","07-May-2024","9","106.33","0.00","5936.899","0.00","0.000"
"USEP","07-May-2024","10","108.99","0.00","5975.948","0.00","0.000"
"USEP","07-May-2024","11","114.97","0.00","6063.892","0.00","0.000"
"USEP","07-May-2024","12","121.94","0.00","6229.448","0.00","0.000"
"USEP","07-May-2024","13","129.43","0.00","6418.685","0.00","0.000"
"USEP","07-May-2024","14","134.57","0.00","6605.369","0.00","0.000"
"USEP","07-May-2024","15","146.22","0.00","6815.585","3.21","0.000"
"USEP","07-May-2024","16","181.80","0.00","7034.757","11.95","0.000"
"USEP","07-May-2024","17","182.02","0.00","7242.607","35.12","0.000"
"USEP","07-May-2024","18","182.97","0.00","7328.369","65.42","0.000"
"USEP","07-May-2024","19","207.51","0.00","7405.807","49.68","0.000"
"USEP","07-May-2024","20","240.18","0.00","7471.028","74.10","0.000"
"USEP","07-May-2024","21","181.90","0.00","7332.142","257.35","0.000"
"USEP","07-May-2024","22","181.90","0.00","7306.432","326.55","0.000"
"USEP","07-May-2024","23","181.88","0.00","7273.555","347.41","0.000"
"USEP","07-May-2024","24","181.80","0.00","7192.952","368.74","0.000"
"USEP","07-May-2024","25","181.44","0.00","7117.214","377.62","0.000"
"USEP","07-May-2024","26","181.73","0.00","7182.087","324.48","0.000"
"USEP","07-May-2024","27","183.27","0.00","7352.012","201.86","0.000"
"USEP","07-May-2024","28","183.18","0.00","7349.025","250.80","0.000"
"USEP","07-May-2024","29","183.75","0.00","7364.471","230.48","0.000"
"USEP","07-May-2024","30","212.28","0.00","7383.397","239.46","0.000"
"USEP","07-May-2024","31","183.22","0.00","7387.055","222.11","0.000"
"USEP","07-May-2024","32","183.43","0.00","7397.910","167.57","0.000"
"USEP","07-May-2024","33","250.39","0.00","7351.868","154.86","0.000"
"USEP","07-May-2024","34","181.85","0.00","7259.952","201.91","0.000"
"USEP","07-May-2024","35","181.45","0.00","7224.019","192.21","0.000"
"USEP","07-May-2024","36","181.47","0.00","7208.354","124.29","0.000"
"USEP","07-May-2024","37","181.73","0.00","7178.350","79.81","0.000"
"USEP","07-May-2024","38","181.73","0.00","7208.722","23.99","0.000"
"USEP","07-May-2024","39","181.84","0.00","7231.146","1.12","0.000"
"USEP","07-May-2024","40","182.21","0.00","7276.950","0.00","0.000"
"USEP","07-May-2024","41","181.85","0.00","7272.790","0.00","0.000"
"USEP","07-May-2024","42","181.86","0.00","7253.705","0.00","0.000"
"USEP","07-May-2024","43","181.76","0.00","7193.096","0.00","0.000"
"USEP","07-May-2024","44","181.44","0.00","7078.165","0.00","0.000"
"USEP","07-May-2024","45","175.55","0.00","6926.982","0.00","0.000"
"USEP","07-May-2024","46","146.20","0.00","6786.316","0.00","0.000"
"USEP","07-May-2024","47","133.14","0.00","6643.762","0.00","0.000"
"USEP","07-May-2024","48","133.29","0.00","6413.377","0.00","0.000"
"USEP","08-May-2024","1","115.98","0.00","6192.317","0.00","0.000"
"USEP","08-May-2024","2","111.86","0.00","6065.328","0.00","0.000"
"USEP","08-May-2024","3","115.99","0.00","6052.769","0.00","0.000"
"USEP","08-May-2024","4","109.74","0.00","5975.660","0.00","0.000"
"USEP","08-May-2024","5","112.68","0.00","5912.372","0.00","0.000"
"USEP","08-May-2024","6","111.53","0.00","5859.759","0.00","0.000"
"USEP","08-May-2024","7","111.66","0.00","5829.109","0.00","0.000"
"USEP","08-May-2024","8","108.64","0.00","5807.619","0.00","0.000"
"USEP","08-May-2024","9","108.64","0.00","5802.053","0.00","0.000"
"USEP","08-May-2024","10","111.66","0.00","5837.648","0.00","0.000"
"USEP","08-May-2024","11","111.80","0.00","5918.251","0.00","0.000"
"USEP","08-May-2024","12","118.91","0.00","6074.433","0.00","0.000"
"USEP","08-May-2024","13","116.43","0.00","6244.268","0.00","0.000"
"USEP","08-May-2024","14","125.84","0.00","6409.705","0.00","0.000"
"USEP","08-May-2024","15","130.53","0.00","6589.604","3.47","0.000"
"USEP","08-May-2024","16","151.18","0.00","6813.050","12.08","0.000"
"USEP","08-May-2024","17","181.39","0.00","7018.818","32.90","0.000"
"USEP","08-May-2024","18","181.74","0.00","7112.681","89.93","0.000"
"USEP","08-May-2024","19","181.74","0.00","7119.321","153.48","0.000"
"USEP","08-May-2024","20","181.76","0.00","7160.915","166.18","0.000"
"USEP","08-May-2024","21","181.86","0.00","7199.105","195.54","0.000"
"USEP","08-May-2024","22","181.47","0.00","7221.306","211.87","0.000"
"USEP","08-May-2024","23","180.37","0.00","7159.096","255.97","0.000"
"USEP","08-May-2024","24","132.06","0.00","6959.625","426.65","0.000"
"USEP","08-May-2024","25","146.41","0.00","6998.242","347.36","0.000"
"USEP","08-May-2024","26","138.69","0.00","6970.574","387.18","0.000"
"USEP","08-May-2024","27","146.41","0.00","7000.802","402.00","0.000"
"USEP","08-May-2024","28","181.44","0.00","7140.295","335.02","0.000"
"USEP","08-May-2024","29","181.67","0.00","7196.550","303.55","0.000"
"USEP","08-May-2024","30","181.57","0.00","7189.607","303.99","0.000"
"USEP","08-May-2024","31","181.46","0.00","7205.595","312.60","0.000"
"USEP","08-May-2024","32","180.38","0.00","7138.098","366.72","0.000"
"USEP","08-May-2024","33","180.38","0.00","7157.396","325.25","0.000"
"USEP","08-May-2024","34","181.85","0.00","7207.474","254.05","0.000"
"USEP","08-May-2024","35","181.56","0.00","7229.491","191.14","0.000"
"USEP","08-May-2024","36","181.43","0.00","7222.613","109.63","0.000"
"USEP","08-May-2024","37","181.55","0.00","7222.643","63.27","0.000"
"USEP","08-May-2024","38","181.58","0.00","7248.238","14.00","0.000"
"USEP","08-May-2024","39","181.56","0.00","7266.433","0.48","0.000"
"USEP","08-May-2024","40","200.15","0.00","7306.974","0.00","0.000"
"USEP","08-May-2024","41","182.25","0.00","7279.077","0.00","0.000"
"USEP","08-May-2024","42","239.80","0.00","7241.365","0.00","0.000"
"USEP","08-May-2024","43","238.92","0.00","7157.993","0.00","0.000"
"USEP","08-May-2024","44","186.96","0.00","7025.990","0.00","0.000"
"USEP","08-May-2024","45","181.38","0.00","6864.723","0.00","0.000"
"USEP","08-May-2024","46","156.86","0.00","6724.077","0.00","0.000"
"USEP","08-May-2024","47","132.13","0.00","6577.129","0.00","0.000"
"USEP","08-May-2024","48","121.19","0.00","6333.490","0.00","0.000"
